peak_label,ms_file_label,total_intensity,peak_area,peak_area_top3,peak_max,peak_min,peak_mean,peak_rt_of_max,peak_median,peak_n_datapoints,rt_aligned,rt_shift,scan_time,intensity,peak_mz_of_max,peak_area_fitted,peak_sigma,peak_tau,peak_asymmetry,peak_rt_fitted,fit_r_squared,fit_success
Valine,HILIC5_Neg_192099M0094_1,,361022.0,542117.0,335425.0,1.0,14847.0,129.51,1.0,47,false,0.0,"[118.097, 118.616, 119.135, 119.654, 120.172, 120.691, 121.21, 121.729, 122.248, 122.766, 123.285, 123.804, 124.323, 124.841, 125.36, 125.879, 126.398, 126.916, 127.435, 127.954, 128.473, 128.991, 129.51, 130.029, 130.548, 131.066, 131.585, 132.104, 132.623, 133.142, 133.66, 134.179, 134.698, 135.217, 135.735, 136.254, 136.773, 137.292, 137.811, 138.329, 138.848, 139.367, 139.886, 140.404, 140.923, 141.442, 141.961]","[1.0, 1.0, 1.0, 1.0, 5621.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4589.0, 48405.0, 335425.0, 158287.0, 37065.0, 20343.0, 17449.0, 7380.0, 1.0, 9058.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19294.0, 1.0, 1.0, 1.0, 8294.0, 5074.0, 5095.0, 3838.0, 1.0, 2888.0, 5563.0, 4092.0]",116.07168579101562,,,,,,,
Valine,HILIC5_Neg_192099M0094_2,,445420.0,617841.0,318430.0,1.0,18333.0,128.993,1.0,47,false,0.0,"[118.099, 118.617, 119.136, 119.655, 120.174, 120.693, 121.211, 121.73, 122.249, 122.768, 123.286, 123.805, 124.324, 124.843, 125.361, 125.88, 126.399, 126.918, 127.437, 127.955, 128.474, 128.993, 129.512, 130.03, 130.549, 131.068, 131.587, 132.106, 132.624, 133.143, 133.662, 134.181, 134.699, 135.218, 135.737, 136.256, 136.775, 137.293, 137.812, 138.331, 138.849, 139.368, 139.887, 140.406, 140.924, 141.443, 141.962]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 19814.0, 318430.0, 279597.0, 91909.0, 30117.0, 14482.0, 18243.0, 11709.0, 13126.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 9008.0, 6697.0, 3573.0, 12006.0, 7448.0, 9375.0, 3474.0, 3466.0, 3133.0, 6012.0]",116.07169342041016,,,,,,,
Creatinine,HILIC5_Neg_192099M0094_1,,152118.0,242759.0,127135.0,1.0,6372.0,116.022,1.0,46,false,0.0,"[105.128, 105.647, 106.166, 106.685, 107.203, 107.722, 108.241, 108.759, 109.278, 109.797, 110.316, 110.835, 111.353, 111.872, 112.391, 112.91, 113.428, 113.947, 114.466, 114.985, 115.503, 116.022, 116.541, 117.06, 117.579, 118.097, 118.616, 119.135, 119.654, 120.172, 120.691, 121.21, 121.729, 122.248, 122.766, 123.285, 123.804, 124.323, 124.841, 125.36, 125.879, 126.398, 126.916, 127.435, 127.954, 128.473]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7842.0, 127135.0, 107782.0, 27966.0, 15545.0, 1.0, 6811.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",112.05171966552734,,,,,,,
Creatinine,HILIC5_Neg_192099M0094_2,,153336.0,218891.0,105992.0,1.0,6424.0,115.505,1.0,46,false,0.0,"[105.129, 105.648, 106.167, 106.686, 107.205, 107.723, 108.242, 108.761, 109.28, 109.798, 110.317, 110.836, 111.355, 111.874, 112.392, 112.911, 113.43, 113.949, 114.467, 114.986, 115.505, 116.024, 116.543, 117.061, 117.58, 118.099, 118.617, 119.136, 119.655, 120.174, 120.693, 121.211, 121.73, 122.249, 122.768, 123.286, 123.805, 124.324, 124.843, 125.361, 125.88, 126.399, 126.918, 127.437, 127.955, 128.474]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7972.0, 105992.0, 104927.0, 23201.0, 4641.0, 14588.0, 9511.0, 8672.0, 1.0, 6929.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 9030.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",112.05166625976562,,,,,,,
Cysteine,HILIC5_Neg_192099M0091_1,,822.0,1541.0,1539.0,1.0,34.0,157.526,1.0,46,false,0.0,"[138.331, 138.85, 139.369, 139.888, 140.406, 140.925, 141.444, 141.963, 142.481, 143.0, 143.519, 144.038, 144.557, 145.075, 145.594, 146.113, 146.632, 147.15, 147.669, 148.188, 148.707, 149.226, 149.744, 150.263, 150.782, 151.301, 151.819, 152.338, 152.857, 153.376, 153.894, 154.413, 154.932, 155.451, 155.969, 156.488, 157.007, 157.526, 158.045, 158.563, 159.082, 159.601, 160.12, 160.638, 161.157, 161.676]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1539.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",120.01134490966797,,,,,,,
Cystine,HILIC5_Neg_186191M0001_1_P2,,7843.0,11030.0,5913.0,1.0,329.0,150.781,1.0,46,false,0.0,"[138.331, 138.849, 139.368, 139.887, 140.406, 140.924, 141.443, 141.962, 142.481, 142.999, 143.518, 144.037, 144.556, 145.075, 145.593, 146.112, 146.631, 147.15, 147.668, 148.187, 148.706, 149.225, 149.744, 150.262, 150.781, 151.3, 151.819, 152.337, 152.856, 153.375, 153.894, 154.413, 154.931, 155.45, 155.969, 156.487, 157.006, 157.525, 158.044, 158.562, 159.081, 159.6, 160.119, 160.638, 161.156, 161.675]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4050.0, 5116.0, 5913.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",239.016845703125,,,,,,,
Cystine,HILIC5_Neg_186191M0001_2_P2,,2584.0,3120.0,3118.0,1.0,108.0,150.262,1.0,46,false,0.0,"[138.33, 138.849, 139.368, 139.886, 140.405, 140.924, 141.443, 141.962, 142.48, 142.999, 143.518, 144.037, 144.555, 145.074, 145.593, 146.112, 146.63, 147.149, 147.668, 148.187, 148.705, 149.224, 149.743, 150.262, 150.781, 151.299, 151.818, 152.337, 152.856, 153.374, 153.893, 154.412, 154.931, 155.449, 155.968, 156.487, 157.006, 157.525, 158.043, 158.562, 159.081, 159.6, 160.118, 160.637, 161.156, 161.675]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3118.0, 1.0, 1819.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",239.0164337158203,,,,,,,
Cystine,HILIC5_Neg_190379M0035_1,,5663.0,6353.0,3745.0,1.0,237.0,150.262,1.0,46,false,0.0,"[138.33, 138.849, 139.368, 139.887, 140.405, 140.924, 141.443, 141.962, 142.481, 142.999, 143.518, 144.037, 144.556, 145.074, 145.593, 146.112, 146.631, 147.149, 147.668, 148.187, 148.706, 149.225, 149.743, 150.262, 150.781, 151.3, 151.818, 152.337, 152.856, 153.375, 153.894, 154.412, 154.931, 155.45, 155.968, 156.487, 157.006, 157.525, 158.044, 158.562, 159.081, 159.6, 160.119, 160.637, 161.156, 161.675]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1525.0, 1274.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3745.0, 2607.0, 1.0, 1724.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",239.01669311523438,,,,,,,
Cystine,HILIC5_Neg_196297M0030_1,,15954.0,27408.0,13830.0,1.0,669.0,150.262,1.0,46,false,0.0,"[138.33, 138.849, 139.367, 139.886, 140.405, 140.924, 141.442, 141.961, 142.48, 142.999, 143.518, 144.036, 144.555, 145.074, 145.593, 146.111, 146.63, 147.149, 147.668, 148.186, 148.705, 149.224, 149.743, 150.262, 150.78, 151.299, 151.818, 152.336, 152.855, 153.374, 153.893, 154.412, 154.93, 155.449, 155.968, 156.487, 157.005, 157.524, 158.043, 158.562, 159.081, 159.599, 160.118, 160.637, 161.156, 161.674]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4271.0, 13830.0, 9307.0, 3313.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",239.01649475097656,,,,,,,
Dehydroascorbic Acid,HILIC5_Neg_186191M0010_3_P2,,23.0,2.0,1.0,1.0,1.0,93.716,1.0,46,false,0.0,"[93.716, 94.2346, 94.7533, 95.2722, 95.791, 96.3097, 96.8286, 97.3472, 97.866, 98.3848, 98.9036, 99.4223, 99.9412, 100.46, 100.979, 101.497, 102.016, 102.535, 103.054, 103.572, 104.091, 104.61, 105.129, 105.648, 106.166, 106.685, 107.204, 107.723, 108.241, 108.76, 109.279, 109.798, 110.316, 110.835, 111.354, 111.873, 112.392, 112.91, 113.429, 113.948, 114.467, 114.985, 115.504, 116.023, 116.542, 117.06]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",,,,,,,,
Dehydroascorbic Acid,HILIC5_Neg_186191M0019_2_P3,,1824.0,3473.0,3471.0,1.0,76.0,110.836,1.0,46,false,0.0,"[93.7168, 94.2354, 94.7543, 95.2732, 95.7918, 96.3105, 96.8294, 97.348, 97.8668, 98.3858, 98.9044, 99.4231, 99.942, 100.461, 100.979, 101.498, 102.017, 102.536, 103.055, 103.573, 104.092, 104.611, 105.13, 105.648, 106.167, 106.686, 107.205, 107.724, 108.242, 108.761, 109.28, 109.798, 110.317, 110.836, 111.355, 111.874, 112.392, 112.911, 113.43, 113.949, 114.467, 114.986, 115.505, 116.024, 116.543, 117.061]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3471.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",173.0089111328125,,,,,,,
Dehydroascorbic Acid,HILIC5_Neg_192099M0092_2,,9214.0,10713.0,10711.0,1.0,386.0,97.3487,1.0,46,false,0.0,"[93.7173, 94.2361, 94.7549, 95.2736, 95.7925, 96.3111, 96.8299, 97.3487, 97.8675, 98.3862, 98.9051, 99.4237, 99.9425, 100.461, 100.98, 101.499, 102.018, 102.536, 103.055, 103.574, 104.093, 104.611, 105.13, 105.649, 106.168, 106.687, 107.205, 107.724, 108.243, 108.762, 109.28, 109.799, 110.318, 110.837, 111.356, 111.874, 112.393, 112.912, 113.431, 113.949, 114.468, 114.987, 115.505, 116.024, 116.543, 117.062]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10711.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7010.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",173.0094451904297,,,,,,,
Deoxyuridine,HILIC5_Neg_178878M0098_3_P1,,460085.0,341220.0,159833.0,1.0,22170.0,123.805,1.0,40,false,0.0,"[113.949, 114.467, 114.986, 115.505, 116.024, 116.542, 117.061, 117.58, 118.099, 118.618, 119.136, 119.655, 120.174, 120.692, 121.211, 121.73, 122.249, 122.767, 123.286, 123.805, 124.324, 124.843, 125.361, 125.88, 126.399, 126.918, 127.436, 127.955, 128.474, 128.993, 129.512, 130.03, 130.549, 131.068, 131.587, 132.105, 132.624, 133.143, 133.662, 134.181]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5020.0, 1.0, 1.0, 1.0, 1.0, 7309.0, 22588.0, 107474.0, 89615.0, 27170.0, 22975.0, 159833.0, 158412.0, 74160.0, 21286.0, 34040.0, 42865.0, 52438.0, 33729.0, 12328.0, 1.0, 3775.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6550.0, 5197.0, 1.0, 1.0, 1.0]",227.06614685058594,,,,,,,
Deoxyuridine,HILIC5_Neg_186191M0010_3_P2,,277214.0,201532.0,109324.0,1.0,13360.0,123.804,1.0,40,false,0.0,"[113.948, 114.467, 114.985, 115.504, 116.023, 116.542, 117.06, 117.579, 118.098, 118.617, 119.135, 119.654, 120.173, 120.692, 121.211, 121.729, 122.248, 122.767, 123.286, 123.804, 124.323, 124.842, 125.361, 125.879, 126.398, 126.917, 127.436, 127.955, 128.473, 128.992, 129.511, 130.03, 130.548, 131.067, 131.586, 132.105, 132.624, 133.142, 133.661, 134.18]","[1.0, 1.0, 1.0, 1.0, 3948.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6931.0, 19921.0, 67440.0, 39300.0, 31096.0, 15133.0, 109324.0, 77075.0, 32633.0, 22426.0, 19303.0, 15716.0, 31203.0, 22726.0, 12298.0, 3790.0, 4106.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",227.0661163330078,,,,,,,
Fumaric Acid,HILIC5_Neg_178878M0098_3_P1,,204832.0,257961.0,109453.0,1.0,28537.0,106.686,13756.0,14,false,0.0,"[103.054, 103.573, 104.092, 104.611, 105.129, 105.648, 106.167, 106.686, 107.204, 107.723, 108.242, 108.761, 109.28, 109.798]","[1.0, 1.0, 1.0, 1.0, 1.0, 35792.0, 81821.0, 109453.0, 66687.0, 48647.0, 21239.0, 12801.0, 13756.0, 9317.0]",115.00383758544922,,,,,,,
Fumaric Acid,HILIC5_Neg_186191M0010_3_P2,,163662.0,219727.0,88157.0,1.0,22814.0,106.685,11792.0,14,false,0.0,"[103.054, 103.572, 104.091, 104.61, 105.129, 105.648, 106.166, 106.685, 107.204, 107.723, 108.241, 108.76, 109.279, 109.798]","[1.0, 1.0, 1.0, 1.0, 1.0, 21615.0, 69229.0, 88157.0, 62341.0, 28399.0, 18862.0, 11155.0, 11792.0, 7841.0]",115.00375366210938,,,,,,,
Fumaric Acid,HILIC5_Neg_186191M0019_2_P3,,278494.0,313669.0,142210.0,1.0,39133.0,106.167,22218.0,14,false,0.0,"[103.055, 103.573, 104.092, 104.611, 105.13, 105.648, 106.167, 106.686, 107.205, 107.724, 108.242, 108.761, 109.28, 109.798]","[1.0, 1.0, 1.0, 1.0, 1.0, 38437.0, 142210.0, 133022.0, 92623.0, 50782.0, 32627.0, 17841.0, 18098.0, 22218.0]",115.00367736816406,,,,,,,
Fumaric Acid,HILIC5_Neg_192099M0092_2,,254784.0,341583.0,163695.0,1.0,35571.0,106.168,21284.0,14,false,0.0,"[103.055, 103.574, 104.093, 104.611, 105.13, 105.649, 106.168, 106.687, 107.205, 107.724, 108.243, 108.762, 109.28, 109.799]","[1.0, 1.0, 1.0, 7490.0, 23072.0, 101676.0, 163695.0, 76212.0, 40341.0, 28435.0, 21284.0, 15682.0, 6231.0, 13868.0]",115.00367736816406,,,,,,,
Gluconolactone,HILIC5_Neg_190379M0033_2,,92765.0,50783.0,27542.0,1.0,3947.0,124.325,1.0,46,false,0.0,"[114.468, 114.987, 115.505, 116.024, 116.543, 117.062, 117.581, 118.099, 118.618, 119.137, 119.656, 120.174, 120.693, 121.212, 121.731, 122.25, 122.768, 123.287, 123.806, 124.325, 124.843, 125.362, 125.881, 126.4, 126.919, 127.437, 127.956, 128.475, 128.993, 129.512, 130.031, 130.55, 131.068, 131.587, 132.106, 132.625, 133.144, 133.662, 134.181, 134.7, 135.219, 135.737, 136.256, 136.775, 137.294, 137.813]","[1.0, 1.0, 1.0, 6924.0, 1.0, 1.0, 1.0, 4750.0, 15044.0, 7667.0, 4949.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 16562.0, 1.0, 27542.0, 23240.0, 9694.0, 10904.0, 9674.0, 12931.0, 1.0, 6651.0, 5582.0, 5277.0, 3928.0, 4750.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5444.0]",177.0403289794922,,,,,,,
Gluconolactone,HILIC5_Neg_192099M0001_2_20260412055403,,124504.0,91423.0,36272.0,1.0,5217.0,123.285,1.0,46,false,0.0,"[114.466, 114.985, 115.503, 116.022, 116.541, 117.06, 117.579, 118.097, 118.616, 119.135, 119.654, 120.172, 120.691, 121.21, 121.729, 122.247, 122.766, 123.285, 123.804, 124.322, 124.841, 125.36, 125.879, 126.398, 126.916, 127.435, 127.954, 128.473, 128.991, 129.51, 130.029, 130.548, 131.066, 131.585, 132.104, 132.623, 133.142, 133.66, 134.179, 134.698, 135.217, 135.735, 136.254, 136.773, 137.292, 137.811]","[1.0, 1.0, 4572.0, 1.0, 1.0, 1.0, 1.0, 6840.0, 7379.0, 1.0, 6599.0, 1.0, 1.0, 1.0, 1.0, 1.0, 20845.0, 36272.0, 34306.0, 12001.0, 21689.0, 11358.0, 19769.0, 11847.0, 17048.0, 9312.0, 5667.0, 4862.0, 1.0, 1.0, 1.0, 1.0, 5960.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3640.0, 1.0, 1.0]",177.04055786132812,,,,,,,
Gluconolactone,HILIC5_Neg_192099M0005_1_20260412062213,,68485.0,36954.0,13351.0,1.0,2915.0,126.399,1.0,46,false,0.0,"[114.467, 114.986, 115.505, 116.024, 116.542, 117.061, 117.58, 118.099, 118.617, 119.136, 119.655, 120.174, 120.693, 121.211, 121.73, 122.249, 122.768, 123.286, 123.805, 124.324, 124.843, 125.361, 125.88, 126.399, 126.918, 127.436, 127.955, 128.474, 128.993, 129.512, 130.03, 130.549, 131.068, 131.587, 132.105, 132.624, 133.143, 133.662, 134.18, 134.699, 135.218, 135.737, 136.256, 136.774, 137.293, 137.812]","[1.0, 1.0, 1.0, 5617.0, 9460.0, 1.0, 2781.0, 4328.0, 3449.0, 1.0, 1.0, 5044.0, 1.0, 1.0, 11258.0, 1.0, 1.0, 1.0, 10351.0, 1.0, 9958.0, 12213.0, 11629.0, 13351.0, 11974.0, 9136.0, 1.0, 4067.0, 5327.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4096.0]",177.04058837890625,,,,,,,
Gluconolactone,HILIC5_Neg_192099M0093_1,,140565.0,38266.0,22648.0,1.0,5970.0,123.287,1.0,46,false,0.0,"[114.468, 114.986, 115.505, 116.024, 116.543, 117.062, 117.58, 118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.73, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956, 128.474, 128.993, 129.512, 130.031, 130.549, 131.068, 131.587, 132.106, 132.625, 133.143, 133.662, 134.181, 134.7, 135.218, 135.737, 136.256, 136.775, 137.293, 137.812]","[7315.0, 1.0, 1.0, 19687.0, 4448.0, 10836.0, 7009.0, 7634.0, 9737.0, 7857.0, 5679.0, 1.0, 1.0, 1.0, 1.0, 15085.0, 1.0, 22648.0, 15617.0, 18553.0, 1.0, 17819.0, 6897.0, 19433.0, 21080.0, 22055.0, 12682.0, 7239.0, 10380.0, 1.0, 4901.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",177.04042053222656,,,,,,,
Gluconolactone,HILIC5_Neg_196297M0065_1,,66638.0,25629.0,13981.0,1.0,2825.0,127.436,1.0,46,false,0.0,"[114.467, 114.986, 115.505, 116.024, 116.542, 117.061, 117.58, 118.099, 118.617, 119.136, 119.655, 120.174, 120.693, 121.211, 121.73, 122.249, 122.768, 123.286, 123.805, 124.324, 124.843, 125.362, 125.88, 126.399, 126.918, 127.436, 127.955, 128.474, 128.993, 129.512, 130.03, 130.549, 131.068, 131.587, 132.105, 132.624, 133.143, 133.662, 134.18, 134.699, 135.218, 135.737, 136.256, 136.774, 137.293, 137.812]","[1.0, 12491.0, 7002.0, 1.0, 1.0, 1.0, 3794.0, 5621.0, 11399.0, 5565.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10496.0, 1.0, 13402.0, 1.0, 9859.0, 6335.0, 13981.0, 5313.0, 4672.0, 6201.0, 4498.0, 1.0, 1.0, 1.0, 1.0, 1.0, 6311.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2965.0]",177.04029846191406,,,,,,,
Glucose,HILIC5_Neg_190379M0033_2,,63318730.0,47947272.0,23095982.0,1.0,2596493.0,123.287,209905.0,47,false,0.0,"[111.874, 112.393, 112.912, 113.43, 113.949, 114.468, 114.987, 115.505, 116.024, 116.543, 117.062, 117.581, 118.099, 118.618, 119.137, 119.656, 120.174, 120.693, 121.212, 121.731, 122.25, 122.768, 123.287, 123.806, 124.325, 124.843, 125.362, 125.881, 126.4, 126.919, 127.437, 127.956, 128.475, 128.993, 129.512, 130.031, 130.55, 131.068, 131.587, 132.106, 132.625, 133.144, 133.662, 134.181, 134.7, 135.219, 135.737]","[5354.0, 5738.0, 6242.0, 8826.0, 28972.0, 64675.0, 124980.0, 168826.0, 255471.0, 309815.0, 262181.0, 223642.0, 209905.0, 248250.0, 620256.0, 885877.0, 1679222.0, 8375068.0, 15921221.0, 8372658.0, 4087262.0, 9250792.0, 23095982.0, 15600498.0, 6991910.0, 4219719.0, 4503070.0, 5259495.0, 6251092.0, 2895318.0, 1172215.0, 430709.0, 173478.0, 94362.0, 77870.0, 40447.0, 26616.0, 29125.0, 43354.0, 14652.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",179.05599975585938,,,,,,,
Glucose,HILIC5_Neg_192099M0001_2_20260412055403,,60307964.0,51121145.0,23747360.0,1.0,2474556.0,123.285,145728.0,47,false,0.0,"[111.872, 112.391, 112.91, 113.428, 113.947, 114.466, 114.985, 115.503, 116.022, 116.541, 117.06, 117.579, 118.097, 118.616, 119.135, 119.654, 120.172, 120.691, 121.21, 121.729, 122.247, 122.766, 123.285, 123.804, 124.322, 124.841, 125.36, 125.879, 126.398, 126.916, 127.435, 127.954, 128.473, 128.991, 129.51, 130.029, 130.548, 131.066, 131.585, 132.104, 132.623, 133.142, 133.66, 134.179, 134.698, 135.217, 135.735]","[1.0, 1.0, 1.0, 13273.0, 26743.0, 73752.0, 105496.0, 145728.0, 207617.0, 157908.0, 130859.0, 154052.0, 202435.0, 377771.0, 802300.0, 1035994.0, 3258155.0, 10696529.0, 13369677.0, 6465155.0, 5552546.0, 16160703.0, 23747360.0, 11213082.0, 5017672.0, 3166931.0, 3543162.0, 3799565.0, 4317650.0, 1421778.0, 507689.0, 224929.0, 96505.0, 44757.0, 38114.0, 26890.0, 16562.0, 16958.0, 35722.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 132124.0]",179.0561065673828,,,,,,,
Glucose,HILIC5_Neg_192099M0005_1_20260412062213,,49356772.0,38339317.0,16480284.0,1.0,2024532.0,123.286,132855.0,47,false,0.0,"[111.873, 112.392, 112.911, 113.43, 113.949, 114.467, 114.986, 115.505, 116.024, 116.542, 117.061, 117.58, 118.099, 118.617, 119.136, 119.655, 120.174, 120.693, 121.211, 121.73, 122.249, 122.768, 123.286, 123.805, 124.324, 124.843, 125.361, 125.88, 126.399, 126.918, 127.436, 127.955, 128.474, 128.993, 129.512, 130.03, 130.549, 131.068, 131.587, 132.105, 132.624, 133.143, 133.662, 134.18, 134.699, 135.218, 135.737]","[4820.0, 6450.0, 1.0, 3886.0, 16658.0, 31695.0, 87499.0, 138049.0, 146281.0, 138129.0, 136979.0, 107443.0, 121909.0, 187174.0, 403883.0, 547544.0, 1303072.0, 5771275.0, 10636657.0, 6772182.0, 3338258.0, 7509375.0, 16480284.0, 14349658.0, 6460323.0, 4023789.0, 3777016.0, 3824076.0, 4346702.0, 2951430.0, 895053.0, 293091.0, 132855.0, 61566.0, 39275.0, 27415.0, 23619.0, 18925.0, 27685.0, 11035.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",179.0562286376953,,,,,,,
